t,W,run_id,source,mechanism,beta_rhood
97,905.0897841548916,17,theory_closure,primitive_reference,
98,905.0897841548916,17,theory_closure,primitive_reference,
99,905.0897841548916,17,theory_closure,primitive_reference,
100,905.0897841548916,17,theory_closure,primitive_reference,
0,1143.7331493974277,17,simulation_deposit,deposit,
1,1064.9204638035362,17,simulation_deposit,deposit,
2,1151.9404971007639,17,simulation_deposit,deposit,
3,1268.3660109761431,17,simulation_deposit,deposit,
4,1361.6879154284056,17,simulation_deposit,deposit,
5,1443.4002851654895,17,simulation_deposit,deposit,
6,1544.4436254114894,17,simulation_deposit,deposit,
7,1620.9849817374538,17,simulation_deposit,deposit,
8,1620.9849817374538,17,simulation_deposit,deposit,
9,1620.9849817374538,17,simulation_deposit,deposit,
10,1620.9849817374538,17,simulation_deposit,deposit,
11,1620.9849817374538,17,simulation_deposit,deposit,
0,1143.7331493974277,17,theory_deposit,deposit,
1,1143.7331493974277,17,theory_deposit,deposit,
2,1143.7331493974277,17,theory_deposit,deposit,
3,1143.7331493974277,17,theory_deposit,deposit,
4,1143.7331493974277,17,theory_deposit,deposit,
5,1143.7331493974277,17,theory_deposit,deposit,
6,1143.7331493974277,17,theory_deposit,deposit,
7,1143.7331493974277,17,theory_deposit,deposit,
8,1143.7331493974277,17,theory_deposit,deposit,
9,1143.7331493974277,17,theory_deposit,deposit,
10,1143.7331493974277,17,theory_deposit,deposit,
11,1143.7331493974277,17,theory_deposit,deposit,
12,1143.7331493974277,17,theory_deposit,deposit,
13,1143.7331493974277,17,theory_deposit,deposit,
14,1143.7331493974277,17,theory_deposit,deposit,
15,1143.7331493974277,17,theory_deposit,deposit,
16,1143.7331493974277,17,theory_deposit,deposit,
17,1143.7331493974277,17,theory_deposit,deposit,
18,1143.7331493974277,17,theory_deposit,deposit,
19,1143.7331493974277,17,theory_deposit,deposit,
20,1143.7331493974277,17,theory_deposit,deposit,
21,1143.7331493974277,17,theory_deposit,deposit,
22,1143.7331493974277,17,theory_deposit,deposit,
23,1143.7331493974277,17,theory_deposit,deposit,
24,1143.7331493974277,17,theory_deposit,deposit,
25,1143.7331493974277,17,theory_deposit,deposit,
26,1143.7331493974277,17,theory_deposit,deposit,
27,1143.7331493974277,17,theory_deposit,deposit,
28,1143.7331493974277,17,theory_deposit,deposit,
29,1143.7331493974277,17,theory_deposit,deposit,
30,1143.7331493974277,17,theory_deposit,deposit,
31,1143.7331493974277,17,theory_deposit,deposit,
32,1143.7331493974277,17,theory_deposit,deposit,
33,1143.7331493974277,17,theory_deposit,deposit,
34,1143.7331493974277,17,theory_deposit,deposit,
35,1143.7331493974277,17,theory_deposit,deposit,
36,1143.7331493974277,17,theory_deposit,deposit,
37,1143.7331493974277,17,theory_deposit,deposit,
38,1143.7331493974277,17,theory_deposit,deposit,
39,1143.7331493974277,17,theory_deposit,deposit,
40,1143.7331493974277,17,theory_deposit,deposit,
41,1143.7331493974277,17,theory_deposit,deposit,
42,1143.7331493974277,17,theory_deposit,deposit,
43,1143.7331493974277,17,theory_deposit,deposit,
44,1143.7331493974277,17,theory_deposit,deposit,
45,1143.7331493974277,17,theory_deposit,deposit,
46,1143.7331493974277,17,theory_deposit,deposit,
47,1143.7331493974277,17,theory_deposit,deposit,
48,1143.7331493974277,17,theory_deposit,deposit,
49,1143.7331493974277,17,theory_deposit,deposit,
50,1143.7331493974277,17,theory_deposit,deposit,
51,1143.7331493974277,17,theory_deposit,deposit,
52,1143.7331493974277,17,theory_deposit,deposit,
53,1143.7331493974277,17,theory_deposit,deposit,
54,1143.7331493974277,17,theory_deposit,deposit,
55,1143.7331493974277,17,theory_deposit,deposit,
56,1143.7331493974277,17,theory_deposit,deposit,
57,1143.7331493974277,17,theory_deposit,deposit,
58,1143.7331493974277,17,theory_deposit,deposit,
59,1143.7331493974277,17,theory_deposit,deposit,
60,1143.7331493974277,17,theory_deposit,deposit,
61,1143.7331493974277,17,theory_deposit,deposit,
62,1143.7331493974277,17,theory_deposit,deposit,
63,1143.7331493974277,17,theory_deposit,deposit,
64,1143.7331493974277,17,theory_deposit,deposit,
65,1143.7331493974277,17,theory_deposit,deposit,
66,1143.7331493974277,17,theory_deposit,deposit,
67,1143.7331493974277,17,theory_deposit,deposit,
68,1143.7331493974277,17,theory_deposit,deposit,
69,1143.7331493974277,17,theory_deposit,deposit,
70,1143.7331493974277,17,theory_deposit,deposit,
71,1143.7331493974277,17,theory_deposit,deposit,
72,1143.7331493974277,17,theory_deposit,deposit,
73,1143.7331493974277,17,theory_deposit,deposit,
74,1143.7331493974277,17,theory_deposit,deposit,
75,1143.7331493974277,17,theory_deposit,deposit,
76,1143.7331493974277,17,theory_deposit,deposit,
77,1143.7331493974277,17,theory_deposit,deposit,
78,1143.7331493974277,17,theory_deposit,deposit,
79,1143.7331493974277,17,theory_deposit,deposit,
80,1143.7331493974277,17,theory_deposit,deposit,
81,1143.7331493974277,17,theory_deposit,deposit,
82,1143.7331493974277,17,theory_deposit,deposit,
83,1143.7331493974277,17,theory_deposit,deposit,
84,1143.7331493974277,17,theory_deposit,deposit,
85,1143.7331493974277,17,theory_deposit,deposit,
86,1143.7331493974277,17,theory_deposit,deposit,
87,1143.7331493974277,17,theory_deposit,deposit,
88,1143.7331493974277,17,theory_deposit,deposit,
89,1143.7331493974277,17,theory_deposit,deposit,
90,1143.7331493974277,17,theory_deposit,deposit,
91,1143.7331493974277,17,theory_deposit,deposit,
92,1143.7331493974277,17,theory_deposit,deposit,
93,1143.7331493974277,17,theory_deposit,deposit,
94,1143.7331493974277,17,theory_deposit,deposit,
95,1143.7331493974277,17,theory_deposit,deposit,
96,1143.7331493974277,17,theory_deposit,deposit,
97,1143.7331493974277,17,theory_deposit,deposit,
98,1143.7331493974277,17,theory_deposit,deposit,
99,1143.7331493974277,17,theory_deposit,deposit,
100,1143.7331493974277,17,theory_deposit,deposit,
0,1143.7331493974277,17,theory_deposit_async,deposit,
1,1064.9204638035362,17,theory_deposit_async,deposit,
2,1151.9404971007639,17,theory_deposit_async,deposit,
3,1268.3660109761431,17,theory_deposit_async,deposit,
4,1361.6879154284056,17,theory_deposit_async,deposit,
5,1443.4002851654895,17,theory_deposit_async,deposit,
6,1544.4436254114894,17,theory_deposit_async,deposit,
7,1620.9849817374538,17,theory_deposit_async,deposit,
8,1620.9849817374538,17,theory_deposit_async,deposit,
9,1620.9849817374538,17,theory_deposit_async,deposit,
10,1620.9849817374538,17,theory_deposit_async,deposit,
11,1620.9849817374538,17,theory_deposit_async,deposit,
12,1620.9849817374538,17,theory_deposit_async,deposit,
13,1620.9849817374538,17,theory_deposit_async,deposit,
14,1620.9849817374538,17,theory_deposit_async,deposit,
15,1620.9849817374538,17,theory_deposit_async,deposit,
16,1620.9849817374538,17,theory_deposit_async,deposit,
17,1620.9849817374538,17,theory_deposit_async,deposit,
18,1620.9849817374538,17,theory_deposit_async,deposit,
19,1620.9849817374538,17,theory_deposit_async,deposit,
20,1620.9849817374538,17,theory_deposit_async,deposit,
21,1620.9849817374538,17,theory_deposit_async,deposit,
22,1620.9849817374538,17,theory_deposit_async,deposit,
23,1620.9849817374538,17,theory_deposit_async,deposit,
24,1620.9849817374538,17,theory_deposit_async,deposit,
25,1620.9849817374538,17,theory_deposit_async,deposit,
26,1620.9849817374538,17,theory_deposit_async,deposit,
27,1620.9849817374538,17,theory_deposit_async,deposit,
28,1620.9849817374538,17,theory_deposit_async,deposit,
29,1620.9849817374538,17,theory_deposit_async,deposit,
30,1620.9849817374538,17,theory_deposit_async,deposit,
31,1620.9849817374538,17,theory_deposit_async,deposit,
32,1620.9849817374538,17,theory_deposit_async,deposit,
33,1620.9849817374538,17,theory_deposit_async,deposit,
34,1620.9849817374538,17,theory_deposit_async,deposit,
35,1620.9849817374538,17,theory_deposit_async,deposit,
36,1620.9849817374538,17,theory_deposit_async,deposit,
37,1620.9849817374538,17,theory_deposit_async,deposit,
38,1620.9849817374538,17,theory_deposit_async,deposit,
39,1620.9849817374538,17,theory_deposit_async,deposit,
40,1620.9849817374538,17,theory_deposit_async,deposit,
41,1620.9849817374538,17,theory_deposit_async,deposit,
42,1620.9849817374538,17,theory_deposit_async,deposit,
43,1620.9849817374538,17,theory_deposit_async,deposit,
44,1620.9849817374538,17,theory_deposit_async,deposit,
45,1620.9849817374538,17,theory_deposit_async,deposit,
46,1620.9849817374538,17,theory_deposit_async,deposit,
47,1620.9849817374538,17,theory_deposit_async,deposit,
48,1620.9849817374538,17,theory_deposit_async,deposit,
49,1620.9849817374538,17,theory_deposit_async,deposit,
50,1620.9849817374538,17,theory_deposit_async,deposit,
51,1620.9849817374538,17,theory_deposit_async,deposit,
52,1620.9849817374538,17,theory_deposit_async,deposit,
53,1620.9849817374538,17,theory_deposit_async,deposit,
54,1620.9849817374538,17,theory_deposit_async,deposit,
55,1620.9849817374538,17,theory_deposit_async,deposit,
56,1620.9849817374538,17,theory_deposit_async,deposit,
57,1620.9849817374538,17,theory_deposit_async,deposit,
58,1620.9849817374538,17,theory_deposit_async,deposit,
59,1620.9849817374538,17,theory_deposit_async,deposit,
60,1620.9849817374538,17,theory_deposit_async,deposit,
61,1620.9849817374538,17,theory_deposit_async,deposit,
62,1620.9849817374538,17,theory_deposit_async,deposit,
63,1620.9849817374538,17,theory_deposit_async,deposit,
64,1620.9849817374538,17,theory_deposit_async,deposit,
65,1620.9849817374538,17,theory_deposit_async,deposit,
66,1620.9849817374538,17,theory_deposit_async,deposit,
67,1620.9849817374538,17,theory_deposit_async,deposit,
68,1620.9849817374538,17,theory_deposit_async,deposit,
69,1620.9849817374538,17,theory_deposit_async,deposit,
70,1620.9849817374538,17,theory_deposit_async,deposit,
71,1620.9849817374538,17,theory_deposit_async,deposit,
72,1620.9849817374538,17,theory_deposit_async,deposit,
73,1620.9849817374538,17,theory_deposit_async,deposit,
74,1620.9849817374538,17,theory_deposit_async,deposit,
75,1620.9849817374538,17,theory_deposit_async,deposit,
76,1620.9849817374538,17,theory_deposit_async,deposit,
77,1620.9849817374538,17,theory_deposit_async,deposit,
78,1620.9849817374538,17,theory_deposit_async,deposit,
79,1620.9849817374538,17,theory_deposit_async,deposit,
80,1620.9849817374538,17,theory_deposit_async,deposit,
81,1620.9849817374538,17,theory_deposit_async,deposit,
82,1620.9849817374538,17,theory_deposit_async,deposit,
83,1620.9849817374538,17,theory_deposit_async,deposit,
84,1620.9849817374538,17,theory_deposit_async,deposit,
85,1620.9849817374538,17,theory_deposit_async,deposit,
86,1620.9849817374538,17,theory_deposit_async,deposit,
87,1620.9849817374538,17,theory_deposit_async,deposit,
88,1620.9849817374538,17,theory_deposit_async,deposit,
89,1620.9849817374538,17,theory_deposit_async,deposit,
90,1620.9849817374538,17,theory_deposit_async,deposit,
91,1620.9849817374538,17,theory_deposit_async,deposit,
92,1620.9849817374538,17,theory_deposit_async,deposit,
93,1620.9849817374538,17,theory_deposit_async,deposit,
94,1620.9849817374538,17,theory_deposit_async,deposit,
95,1620.9849817374538,17,theory_deposit_async,deposit,
96,1620.9849817374538,17,theory_deposit_async,deposit,
97,1620.9849817374538,17,theory_deposit_async,deposit,
98,1620.9849817374538,17,theory_deposit_async,deposit,
99,1620.9849817374538,17,theory_deposit_async,deposit,
100,1620.9849817374538,17,theory_deposit_async,deposit,
0,1143.7331493974277,17,simulation_rhood,rhood,0.05
1,1064.9204638035362,17,simulation_rhood,rhood,0.05
2,1151.9404971007639,17,simulation_rhood,rhood,0.05
3,1268.3660109761431,17,simulation_rhood,rhood,0.05
4,1361.6879154284056,17,simulation_rhood,rhood,0.05
5,1443.4002851654895,17,simulation_rhood,rhood,0.05
6,1544.4436254114894,17,simulation_rhood,rhood,0.05
7,1620.9849817374538,17,simulation_rhood,rhood,0.05
8,1690.7947098558432,17,simulation_rhood,rhood,0.05
9,1717.3298309214613,17,simulation_rhood,rhood,0.05
10,1740.859899936469,17,simulation_rhood,rhood,0.05
11,1814.2574512479052,17,simulation_rhood,rhood,0.05
12,1829.8314946414337,17,simulation_rhood,rhood,0.05
13,1845.0451555856214,17,simulation_rhood,rhood,0.05
14,1871.4091400325226,17,simulation_rhood,rhood,0.05
15,1873.6775818980454,17,simulation_rhood,rhood,0.05
16,1877.4848717698687,17,simulation_rhood,rhood,0.05
17,1872.3221820536578,17,simulation_rhood,rhood,0.05
18,1850.7514932366093,17,simulation_rhood,rhood,0.05
19,1847.2084018028372,17,simulation_rhood,rhood,0.05
20,1831.2336214464442,17,simulation_rhood,rhood,0.05
21,1819.170592385512,17,simulation_rhood,rhood,0.05
22,1819.170592385512,17,simulation_rhood,rhood,0.05
23,1807.2014365007294,17,simulation_rhood,rhood,0.05
24,1804.3685888009982,17,simulation_rhood,rhood,0.05
25,1791.6074825876326,17,simulation_rhood,rhood,0.05
26,1767.5028676311058,17,simulation_rhood,rhood,0.05
27,1763.295078165142,17,simulation_rhood,rhood,0.05
28,1734.8590681055903,17,simulation_rhood,rhood,0.05
29,1727.9281836068712,17,simulation_rhood,rhood,0.05
30,1719.07552367445,17,simulation_rhood,rhood,0.05
31,1706.7505851367252,17,simulation_rhood,rhood,0.05
32,1698.5435721236279,17,simulation_rhood,rhood,0.05
33,1690.2490829231936,17,simulation_rhood,rhood,0.05
34,1656.4486942875014,17,simulation_rhood,rhood,0.05
35,1632.8755320533176,17,simulation_rhood,rhood,0.05
36,1622.9635620599106,17,simulation_rhood,rhood,0.05
37,1581.6613091992833,17,simulation_rhood,rhood,0.05
38,1581.6613091992833,17,simulation_rhood,rhood,0.05
39,1564.8229785862718,17,simulation_rhood,rhood,0.05
40,1532.8381592717776,17,simulation_rhood,rhood,0.05
41,1520.3352235344062,17,simulation_rhood,rhood,0.05
42,1506.0574346370333,17,simulation_rhood,rhood,0.05
43,1497.0010266897125,17,simulation_rhood,rhood,0.05
44,1497.0010266897125,17,simulation_rhood,rhood,0.05
45,1462.649503253979,17,simulation_rhood,rhood,0.05
46,1462.649503253979,17,simulation_rhood,rhood,0.05
47,1440.153455568274,17,simulation_rhood,rhood,0.05
48,1436.7465876224474,17,simulation_rhood,rhood,0.05
49,1428.7881500030371,17,simulation_rhood,rhood,0.05
50,1427.6455257811317,17,simulation_rhood,rhood,0.05
51,1413.421328738277,17,simulation_rhood,rhood,0.05
52,1413.421328738277,17,simulation_rhood,rhood,0.05
53,1304.7402972323307,17,simulation_rhood,rhood,0.05
54,1304.7402972323307,17,simulation_rhood,rhood,0.05
55,1290.1844621880282,17,simulation_rhood,rhood,0.05
56,1282.544519877466,17,simulation_rhood,rhood,0.05
57,1263.4375648292907,17,simulation_rhood,rhood,0.05
58,1246.857399353832,17,simulation_rhood,rhood,0.05
59,1240.6157246429311,17,simulation_rhood,rhood,0.05
60,1240.6157246429311,17,simulation_rhood,rhood,0.05
61,1226.2528888768652,17,simulation_rhood,rhood,0.05
62,1226.2528888768652,17,simulation_rhood,rhood,0.05
63,1196.8969432041517,17,simulation_rhood,rhood,0.05
64,1196.8969432041517,17,simulation_rhood,rhood,0.05
65,1196.8969432041517,17,simulation_rhood,rhood,0.05
66,1185.2486918636919,17,simulation_rhood,rhood,0.05
67,1185.2486918636919,17,simulation_rhood,rhood,0.05
68,1185.2486918636919,17,simulation_rhood,rhood,0.05
69,1185.2486918636919,17,simulation_rhood,rhood,0.05
70,1185.2486918636919,17,simulation_rhood,rhood,0.05
0,1143.7331493974277,17,theory_rhood,rhood,0.05
1,1100.5124138500055,17,theory_rhood,rhood,0.05
2,1100.5124138500055,17,theory_rhood,rhood,0.05
3,1100.5124138500055,17,theory_rhood,rhood,0.05
4,1100.5124138500055,17,theory_rhood,rhood,0.05
5,1100.5124138500055,17,theory_rhood,rhood,0.05
6,1100.5124138500055,17,theory_rhood,rhood,0.05
7,1100.5124138500055,17,theory_rhood,rhood,0.05
8,1100.5124138500055,17,theory_rhood,rhood,0.05
9,1100.5124138500055,17,theory_rhood,rhood,0.05
10,1100.5124138500055,17,theory_rhood,rhood,0.05
11,1100.5124138500055,17,theory_rhood,rhood,0.05
12,1100.5124138500055,17,theory_rhood,rhood,0.05
13,1100.5124138500055,17,theory_rhood,rhood,0.05
14,1100.5124138500055,17,theory_rhood,rhood,0.05
15,1100.5124138500055,17,theory_rhood,rhood,0.05
16,1100.5124138500055,17,theory_rhood,rhood,0.05
17,1100.5124138500055,17,theory_rhood,rhood,0.05
18,1100.5124138500055,17,theory_rhood,rhood,0.05
19,1100.5124138500055,17,theory_rhood,rhood,0.05
20,1100.5124138500055,17,theory_rhood,rhood,0.05
21,1100.5124138500055,17,theory_rhood,rhood,0.05
22,1100.5124138500055,17,theory_rhood,rhood,0.05
23,1100.5124138500055,17,theory_rhood,rhood,0.05
24,1100.5124138500055,17,theory_rhood,rhood,0.05
25,1100.5124138500055,17,theory_rhood,rhood,0.05
26,1100.5124138500055,17,theory_rhood,rhood,0.05
27,1100.5124138500055,17,theory_rhood,rhood,0.05
28,1100.5124138500055,17,theory_rhood,rhood,0.05
29,1100.5124138500055,17,theory_rhood,rhood,0.05
30,1100.5124138500055,17,theory_rhood,rhood,0.05
31,1100.5124138500055,17,theory_rhood,rhood,0.05
32,1100.5124138500055,17,theory_rhood,rhood,0.05
33,1100.5124138500055,17,theory_rhood,rhood,0.05
34,1100.5124138500055,17,theory_rhood,rhood,0.05
35,1100.5124138500055,17,theory_rhood,rhood,0.05
36,1100.5124138500055,17,theory_rhood,rhood,0.05
37,1100.5124138500055,17,theory_rhood,rhood,0.05
38,1100.5124138500055,17,theory_rhood,rhood,0.05
39,1100.5124138500055,17,theory_rhood,rhood,0.05
40,1100.5124138500055,17,theory_rhood,rhood,0.05
41,1100.5124138500055,17,theory_rhood,rhood,0.05
42,1100.5124138500055,17,theory_rhood,rhood,0.05
43,1100.5124138500055,17,theory_rhood,rhood,0.05
44,1100.5124138500055,17,theory_rhood,rhood,0.05
45,1100.5124138500055,17,theory_rhood,rhood,0.05
46,1100.5124138500055,17,theory_rhood,rhood,0.05
47,1100.5124138500055,17,theory_rhood,rhood,0.05
48,1100.5124138500055,17,theory_rhood,rhood,0.05
49,1100.5124138500055,17,theory_rhood,rhood,0.05
50,1100.5124138500055,17,theory_rhood,rhood,0.05
51,1100.5124138500055,17,theory_rhood,rhood,0.05
52,1100.5124138500055,17,theory_rhood,rhood,0.05
53,1100.5124138500055,17,theory_rhood,rhood,0.05
54,1100.5124138500055,17,theory_rhood,rhood,0.05
55,1100.5124138500055,17,theory_rhood,rhood,0.05
56,1100.5124138500055,17,theory_rhood,rhood,0.05
57,1100.5124138500055,17,theory_rhood,rhood,0.05
58,1100.5124138500055,17,theory_rhood,rhood,0.05
59,1100.5124138500055,17,theory_rhood,rhood,0.05
60,1100.5124138500055,17,theory_rhood,rhood,0.05
61,1100.5124138500055,17,theory_rhood,rhood,0.05
62,1100.5124138500055,17,theory_rhood,rhood,0.05
63,1100.5124138500055,17,theory_rhood,rhood,0.05
64,1100.5124138500055,17,theory_rhood,rhood,0.05
65,1100.5124138500055,17,theory_rhood,rhood,0.05
66,1100.5124138500055,17,theory_rhood,rhood,0.05
67,1100.5124138500055,17,theory_rhood,rhood,0.05
68,1100.5124138500055,17,theory_rhood,rhood,0.05
69,1100.5124138500055,17,theory_rhood,rhood,0.05
70,1100.5124138500055,17,theory_rhood,rhood,0.05
71,1100.5124138500055,17,theory_rhood,rhood,0.05
72,1100.5124138500055,17,theory_rhood,rhood,0.05
73,1100.5124138500055,17,theory_rhood,rhood,0.05
74,1100.5124138500055,17,theory_rhood,rhood,0.05
75,1100.5124138500055,17,theory_rhood,rhood,0.05
76,1100.5124138500055,17,theory_rhood,rhood,0.05
77,1100.5124138500055,17,theory_rhood,rhood,0.05
78,1100.5124138500055,17,theory_rhood,rhood,0.05
79,1100.5124138500055,17,theory_rhood,rhood,0.05
80,1100.5124138500055,17,theory_rhood,rhood,0.05
81,1100.5124138500055,17,theory_rhood,rhood,0.05
82,1100.5124138500055,17,theory_rhood,rhood,0.05
83,1100.5124138500055,17,theory_rhood,rhood,0.05
84,1100.5124138500055,17,theory_rhood,rhood,0.05
85,1100.5124138500055,17,theory_rhood,rhood,0.05
86,1100.5124138500055,17,theory_rhood,rhood,0.05
87,1100.5124138500055,17,theory_rhood,rhood,0.05
88,1100.5124138500055,17,theory_rhood,rhood,0.05
89,1100.5124138500055,17,theory_rhood,rhood,0.05
90,1100.5124138500055,17,theory_rhood,rhood,0.05
91,1100.5124138500055,17,theory_rhood,rhood,0.05
92,1100.5124138500055,17,theory_rhood,rhood,0.05
93,1100.5124138500055,17,theory_rhood,rhood,0.05
94,1100.5124138500055,17,theory_rhood,rhood,0.05
95,1100.5124138500055,17,theory_rhood,rhood,0.05
96,1100.5124138500055,17,theory_rhood,rhood,0.05
97,1100.5124138500055,17,theory_rhood,rhood,0.05
98,1100.5124138500055,17,theory_rhood,rhood,0.05
99,1100.5124138500055,17,theory_rhood,rhood,0.05
100,1100.5124138500055,17,theory_rhood,rhood,0.05
0,1143.7331493974277,17,theory_rhood_async,rhood,0.05
1,1064.9204638035362,17,theory_rhood_async,rhood,0.05
2,1151.9404971007639,17,theory_rhood_async,rhood,0.05
3,1268.3660109761431,17,theory_rhood_async,rhood,0.05
4,1361.6879154284056,17,theory_rhood_async,rhood,0.05
5,1443.4002851654895,17,theory_rhood_async,rhood,0.05
6,1544.4436254114894,17,theory_rhood_async,rhood,0.05
7,1620.9849817374538,17,theory_rhood_async,rhood,0.05
8,1690.7947098558432,17,theory_rhood_async,rhood,0.05
9,1717.3298309214613,17,theory_rhood_async,rhood,0.05
10,1740.859899936469,17,theory_rhood_async,rhood,0.05
11,1814.2574512479052,17,theory_rhood_async,rhood,0.05
12,1829.8314946414337,17,theory_rhood_async,rhood,0.05
13,1845.0451555856214,17,theory_rhood_async,rhood,0.05
14,1871.4091400325226,17,theory_rhood_async,rhood,0.05
15,1873.6775818980454,17,theory_rhood_async,rhood,0.05
16,1877.4848717698687,17,theory_rhood_async,rhood,0.05
17,1872.3221820536578,17,theory_rhood_async,rhood,0.05
18,1850.7514932366093,17,theory_rhood_async,rhood,0.05
19,1847.2084018028372,17,theory_rhood_async,rhood,0.05
20,1831.2336214464442,17,theory_rhood_async,rhood,0.05
21,1819.170592385512,17,theory_rhood_async,rhood,0.05
22,1819.170592385512,17,theory_rhood_async,rhood,0.05
23,1807.2014365007294,17,theory_rhood_async,rhood,0.05
24,1804.3685888009982,17,theory_rhood_async,rhood,0.05
25,1791.6074825876326,17,theory_rhood_async,rhood,0.05
26,1767.5028676311058,17,theory_rhood_async,rhood,0.05
27,1763.295078165142,17,theory_rhood_async,rhood,0.05
28,1734.8590681055903,17,theory_rhood_async,rhood,0.05
29,1727.9281836068712,17,theory_rhood_async,rhood,0.05
30,1719.07552367445,17,theory_rhood_async,rhood,0.05
31,1706.7505851367252,17,theory_rhood_async,rhood,0.05
32,1698.5435721236279,17,theory_rhood_async,rhood,0.05
33,1690.2490829231936,17,theory_rhood_async,rhood,0.05
34,1656.4486942875014,17,theory_rhood_async,rhood,0.05
35,1632.8755320533176,17,theory_rhood_async,rhood,0.05
36,1622.9635620599106,17,theory_rhood_async,rhood,0.05
37,1581.6613091992833,17,theory_rhood_async,rhood,0.05
38,1581.6613091992833,17,theory_rhood_async,rhood,0.05
39,1564.8229785862718,17,theory_rhood_async,rhood,0.05
40,1532.8381592717776,17,theory_rhood_async,rhood,0.05
41,1520.3352235344062,17,theory_rhood_async,rhood,0.05
42,1506.0574346370333,17,theory_rhood_async,rhood,0.05
43,1497.0010266897125,17,theory_rhood_async,rhood,0.05
44,1497.0010266897125,17,theory_rhood_async,rhood,0.05
45,1462.649503253979,17,theory_rhood_async,rhood,0.05
46,1462.649503253979,17,theory_rhood_async,rhood,0.05
47,1440.153455568274,17,theory_rhood_async,rhood,0.05
48,1436.7465876224474,17,theory_rhood_async,rhood,0.05
49,1428.7881500030371,17,theory_rhood_async,rhood,0.05
50,1427.6455257811317,17,theory_rhood_async,rhood,0.05
51,1413.421328738277,17,theory_rhood_async,rhood,0.05
52,1413.421328738277,17,theory_rhood_async,rhood,0.05
53,1304.7402972323307,17,theory_rhood_async,rhood,0.05
54,1304.7402972323307,17,theory_rhood_async,rhood,0.05
55,1290.1844621880282,17,theory_rhood_async,rhood,0.05
56,1282.544519877466,17,theory_rhood_async,rhood,0.05
57,1263.4375648292907,17,theory_rhood_async,rhood,0.05
58,1246.857399353832,17,theory_rhood_async,rhood,0.05
59,1240.6157246429311,17,theory_rhood_async,rhood,0.05
60,1240.6157246429311,17,theory_rhood_async,rhood,0.05
61,1226.2528888768652,17,theory_rhood_async,rhood,0.05
62,1226.2528888768652,17,theory_rhood_async,rhood,0.05
63,1196.8969432041517,17,theory_rhood_async,rhood,0.05
64,1196.8969432041517,17,theory_rhood_async,rhood,0.05
65,1196.8969432041517,17,theory_rhood_async,rhood,0.05
66,1185.2486918636919,17,theory_rhood_async,rhood,0.05
67,1185.2486918636919,17,theory_rhood_async,rhood,0.05
68,1185.2486918636919,17,theory_rhood_async,rhood,0.05
69,1185.2486918636919,17,theory_rhood_async,rhood,0.05
70,1185.2486918636919,17,theory_rhood_async,rhood,0.05
71,1185.2486918636919,17,theory_rhood_async,rhood,0.05
72,1185.2486918636919,17,theory_rhood_async,rhood,0.05
73,1185.2486918636919,17,theory_rhood_async,rhood,0.05
74,1185.2486918636919,17,theory_rhood_async,rhood,0.05
75,1185.2486918636919,17,theory_rhood_async,rhood,0.05
76,1185.2486918636919,17,theory_rhood_async,rhood,0.05
77,1185.2486918636919,17,theory_rhood_async,rhood,0.05
78,1185.2486918636919,17,theory_rhood_async,rhood,0.05
79,1185.2486918636919,17,theory_rhood_async,rhood,0.05
80,1185.2486918636919,17,theory_rhood_async,rhood,0.05
81,1185.2486918636919,17,theory_rhood_async,rhood,0.05
82,1185.2486918636919,17,theory_rhood_async,rhood,0.05
83,1178.7760386494206,17,theory_rhood_async,rhood,0.05
84,1166.0229004522544,17,theory_rhood_async,rhood,0.05
85,1166.0229004522544,17,theory_rhood_async,rhood,0.05
86,1166.0229004522544,17,theory_rhood_async,rhood,0.05
87,1166.0229004522544,17,theory_rhood_async,rhood,0.05
88,1166.0229004522544,17,theory_rhood_async,rhood,0.05
89,1166.0229004522544,17,theory_rhood_async,rhood,0.05
90,1166.0229004522544,17,theory_rhood_async,rhood,0.05
91,1116.1112262402462,17,theory_rhood_async,rhood,0.05
92,1116.1112262402462,17,theory_rhood_async,rhood,0.05
93,1116.1112262402462,17,theory_rhood_async,rhood,0.05
94,1116.1112262402462,17,theory_rhood_async,rhood,0.05
95,1116.1112262402462,17,theory_rhood_async,rhood,0.05
96,1116.1112262402462,17,theory_rhood_async,rhood,0.05
97,1116.1112262402462,17,theory_rhood_async,rhood,0.05
98,1116.1112262402462,17,theory_rhood_async,rhood,0.05
99,1116.1112262402462,17,theory_rhood_async,rhood,0.05
100,1116.1112262402462,17,theory_rhood_async,rhood,0.05
0,987.2745241913435,18,simulation,primitive_reference,
1,987.2745241913435,18,simulation,primitive_reference,
2,959.2544495538139,18,simulation,primitive_reference,
3,959.2544495538139,18,simulation,primitive_reference,
4,955.6810916648787,18,simulation,primitive_reference,
5,954.4027896863931,18,simulation,primitive_reference,
6,946.5694308762687,18,simulation,primitive_reference,
7,944.5120933982439,18,simulation,primitive_reference,
8,944.5120933982439,18,simulation,primitive_reference,
9,932.7606191940895,18,simulation,primitive_reference,
10,912.6960682152838,18,simulation,primitive_reference,
11,912.6960682152838,18,simulation,primitive_reference,
12,912.6960682152838,18,simulation,primitive_reference,
13,912.6960682152838,18,simulation,primitive_reference,
0,981.7316619194233,18,theory_closure,primitive_reference,
1,738.9232731416868,18,theory_closure,primitive_reference,
2,826.8774075275885,18,theory_closure,primitive_reference,
