agent_id,beta0,base_term,denom,numer,pi_solo,pi_break,run_id
118,-0.0883738595806906,3.3253765584886468,37.62850886298996,-3.3253765584886468,0.0,0.0,6
16,0.019515700057998145,-0.8151520061488764,41.76903742762749,0.8151520061488764,0.0,0.0,6
0,-0.04512441092088766,1.7682296339604302,39.18565578751818,-1.7682296339604302,0.0,0.0,6
91,0.14478836219677726,0.950646461792001,40.00323895968661,5.792003451539337,6.742649913331338,6.742649913331338,6
177,-0.028275513957305758,1.1261496973553329,39.82773572412328,-1.1261496973553329,0.0,0.0,6
147,0.37161984273470783,5.349699280026717,35.60418614145189,13.231222054583615,18.58092133461033,18.58092133461033,6
29,2.684853804614551,5.762660895881498,35.191224525597114,94.4832930565943,100.2459539524758,100.2459539524758,6
104,-0.051266335999632415,1.9971681567369282,38.956717264741684,-1.9971681567369282,0.0,0.0,6
142,-0.19395803532107478,6.6529433364702015,34.30094208500841,-6.6529433364702015,0.0,0.0,6
81,-0.04393177206875986,1.723462019075324,39.23042340240329,-1.723462019075324,0.0,0.0,6
45,-0.52192198551971,14.04456561985056,26.90931980162805,-14.04456561985056,0.0,0.0,6
190,-0.1731664125483047,6.045039597534303,34.908845823944304,-6.045039597534303,0.0,0.0,6
164,-0.17202517896974984,6.0110478815219395,34.94283753995667,-6.0110478815219395,0.0,0.0,6
54,-0.08976156586529525,3.3732928365673396,37.58059258491127,-3.3732928365673396,0.0,0.0,6
125,-0.07792125541885571,2.9604928470230103,37.9933925744556,-2.9604928470230103,0.0,0.0,6
64,-0.1479385857576236,5.277860650127613,35.676024771350995,-5.277860650127613,0.0,0.0,6
185,0.15378380605404662,1.3307408496867532,39.623144571791855,6.093397980079889,7.424138829766642,7.424138829766642,6
90,0.023364054362062625,-0.9797394920786966,41.93362491355731,0.9797394920786966,0.0,0.0,6
170,-0.20112045449952637,6.8574837924322045,34.096401629046404,-6.8574837924322045,0.0,0.0,6
130,-0.052012700690248846,2.0248065286022614,38.92907889287635,-2.0248065286022614,0.0,0.0,6
67,0.583110049985985,8.419524575875236,32.53436084560337,18.97111277894186,27.390637354817095,27.390637354817095,6
129,-0.1691011211162184,5.9236517814858445,35.030233639992765,-5.9236517814858445,0.0,0.0,6
2,0.8166639731146751,10.964508029813553,29.98937739166506,24.4912440919126,35.45575212172615,35.45575212172615,6
41,-0.002899169256136698,0.11838901573860205,40.83549640574001,-0.11838901573860205,0.0,0.0,6
47,-0.6929684456496724,16.763307311936433,24.190578109542177,-16.763307311936433,0.0,0.0,6
88,-0.1427237535279952,5.1150527245653095,35.8388326969133,-5.1150527245653095,0.0,0.0,6
