t,share_N,share_E,share_F,W,C_ext,safety_active,run_id,intervention_round,intervention_label,fee_multiple
22,0.0,0.33,0.67,2011.276335780071,58.539997288993256,0.0,9,80,t=80,1.0
23,0.0,0.32,0.68,2009.7619232860984,58.93704712784167,0.0,9,80,t=80,1.0
24,0.0,0.31,0.69,2008.0022998431818,59.327922706882994,0.0,9,80,t=80,1.0
25,0.0,0.28,0.72,1995.2972201979285,61.41856227156411,0.0,9,80,t=80,1.0
26,0.0,0.26,0.74,1989.9938809014893,62.07632315770468,0.0,9,80,t=80,1.0
27,0.0,0.23,0.77,1964.604612806289,64.59015098798852,0.0,9,80,t=80,1.0
28,0.0,0.22,0.78,1953.4628078024757,65.48789861437895,0.0,9,80,t=80,1.0
29,0.0,0.2,0.8,1933.9148884911308,66.89523668467031,0.0,9,80,t=80,1.0
30,0.0,0.185,0.815,1892.8817810941935,69.3567591582528,0.0,9,80,t=80,1.0
31,0.0,0.175,0.825,1871.5537636825516,70.47998559152293,0.0,9,80,t=80,1.0
32,0.0,0.175,0.825,1871.5537636825516,70.47998559152293,0.0,9,80,t=80,1.0
33,0.0,0.175,0.825,1871.5537636825516,70.47998559152293,0.0,9,80,t=80,1.0
34,0.0,0.17,0.83,1868.8983110027564,70.61359097600378,0.0,9,80,t=80,1.0
35,0.0,0.16,0.84,1861.8320682595509,70.97050713360407,0.0,9,80,t=80,1.0
36,0.0,0.15,0.85,1840.7071449614366,71.99214707994389,0.0,9,80,t=80,1.0
37,0.0,0.145,0.855,1837.067188917437,72.16129188752356,0.0,9,80,t=80,1.0
38,0.0,0.135,0.865,1828.5012504795845,72.55317470838739,0.0,9,80,t=80,1.0
39,0.0,0.125,0.875,1823.5901900341926,72.77304289897475,0.0,9,80,t=80,1.0
40,0.0,0.115,0.885,1813.4399720910128,73.2229209295513,0.0,9,80,t=80,1.0
41,0.0,0.11,0.89,1810.7947722442957,73.33711645614952,0.0,9,80,t=80,1.0
42,0.0,0.105,0.895,1807.205614839315,73.49217151955372,0.0,9,80,t=80,1.0
43,0.0,0.095,0.905,1755.285375625608,75.61227072882127,0.0,9,80,t=80,1.0
44,0.0,0.095,0.905,1755.285375625608,75.61227072882127,0.0,9,80,t=80,1.0
45,0.0,0.09,0.91,1752.7258680661537,75.71184304336718,0.0,9,80,t=80,1.0
46,0.0,0.09,0.91,1752.7258680661537,75.71184304336718,0.0,9,80,t=80,1.0
47,0.0,0.085,0.915,1743.9995874101521,76.0493738944347,0.0,9,80,t=80,1.0
48,0.0,0.085,0.915,1743.9995874101521,76.0493738944347,0.0,9,80,t=80,1.0
49,0.0,0.075,0.925,1729.6274999358168,76.59147795002306,0.0,9,80,t=80,1.0
50,0.0,0.075,0.925,1729.6274999358168,76.59147795002306,0.0,9,80,t=80,1.0
51,0.0,0.075,0.925,1729.6274999358168,76.59147795002306,0.0,9,80,t=80,1.0
52,0.0,0.07,0.93,1728.1563651924712,76.64659232633888,0.0,9,80,t=80,1.0
53,0.0,0.07,0.93,1728.1563651924712,76.64659232633888,0.0,9,80,t=80,1.0
54,0.0,0.065,0.935,1723.9534516523654,76.8026274114986,0.0,9,80,t=80,1.0
55,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
56,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
57,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
58,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
59,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
60,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
61,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
62,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
63,0.0,0.06,0.94,1720.4453919486732,76.93168923162997,0.0,9,80,t=80,1.0
64,0.0,0.055,0.945,1717.1486669449757,77.05275871613881,0.0,9,80,t=80,1.0
65,0.0,0.05,0.95,1709.5221680028797,77.32660231732352,0.0,9,80,t=80,1.0
66,0.0,0.045,0.955,1704.6350737547946,77.50242300886043,0.0,9,80,t=80,1.0
67,0.0,0.04,0.96,1694.4668037200136,77.8620916720466,0.0,9,80,t=80,1.0
68,0.0,0.035,0.965,1686.2320625994776,78.1496235226049,0.0,9,80,t=80,1.0
69,0.0,0.025,0.975,1675.7017577472736,78.51210036660358,0.0,9,80,t=80,1.0
70,0.0,0.025,0.975,1675.7017577472736,78.51210036660358,0.0,9,80,t=80,1.0
71,0.0,0.025,0.975,1675.7017577472736,78.51210036660358,0.0,9,80,t=80,1.0
72,0.0,0.025,0.975,1675.7017577472736,78.51210036660358,0.0,9,80,t=80,1.0
73,0.0,0.025,0.975,1675.7017577472736,78.51210036660358,0.0,9,80,t=80,1.0
74,0.0,0.02,0.98,1663.6328448593888,78.92753851970755,0.0,9,80,t=80,1.0
75,0.0,0.02,0.98,1663.6328448593888,78.92753851970755,0.0,9,80,t=80,1.0
76,0.0,0.02,0.98,1663.6328448593888,78.92753851970755,0.0,9,80,t=80,1.0
77,0.0,0.02,0.98,1663.6328448593888,78.92753851970755,0.0,9,80,t=80,1.0
78,0.0,0.02,0.98,1663.6328448593888,78.92753851970755,0.0,9,80,t=80,1.0
79,0.0,0.01,0.99,1646.4341450260083,79.50693408382831,0.0,9,80,t=80,1.0
80,0.0,0.01,0.99,1646.4341450260083,79.50693408382831,1.0,9,80,t=80,1.0
81,0.0,0.01,0.99,1646.4341450260083,79.50693408382831,1.0,9,80,t=80,1.0
82,0.0,0.01,0.99,1646.4341450260083,79.50693408382831,1.0,9,80,t=80,1.0
83,0.0,0.01,0.99,1646.4341450260083,79.50693408382831,1.0,9,80,t=80,1.0
0,0.0,1.0,0.0,907.7542032015889,0.0,0.0,10,-1,never,1.0
1,0.0,0.95,0.05,818.639288711059,5.3540924972871595,0.0,10,-1,never,1.0
2,0.0,0.9,0.1,921.3798268489205,10.767567372882755,0.0,10,-1,never,1.0
3,0.0,0.86,0.14,982.4807431723553,13.482482830639487,0.0,10,-1,never,1.0
4,0.0,0.83,0.17,1071.7250337377443,17.229998384583162,0.0,10,-1,never,1.0
5,0.0,0.78,0.22,1238.0729186870572,23.674196075066824,0.0,10,-1,never,1.0
6,0.0,0.74,0.26,1373.43404887168,28.499517523440176,0.0,10,-1,never,1.0
7,0.0,0.72,0.28,1410.703877257942,29.765262949330705,0.0,10,-1,never,1.0
8,0.0,0.69,0.31,1501.7790507970503,32.76865101079194,0.0,10,-1,never,1.0
9,0.0,0.64,0.36,1678.0616614411174,38.21582756473505,0.0,10,-1,never,1.0
10,0.0,0.61,0.39,1757.841509195324,40.807846072786106,0.0,10,-1,never,1.0
11,0.0,0.585,0.415,1804.468600125226,42.512081332777505,0.0,10,-1,never,1.0
12,0.0,0.57,0.43,1841.335712470293,43.99544424917129,0.0,10,-1,never,1.0
13,0.0,0.545,0.455,1898.6936328134339,46.62427938134598,0.0,10,-1,never,1.0
14,0.0,0.51,0.49,1947.9367575744454,49.420483926529414,0.0,10,-1,never,1.0
15,0.0,0.485,0.515,1971.979440620219,51.11583966046672,0.0,10,-1,never,1.0
16,0.0,0.455,0.545,1984.624089936186,52.15206323450575,0.0,10,-1,never,1.0
17,0.0,0.44,0.56,1995.4031248719155,53.15754889991365,0.0,10,-1,never,1.0
18,0.0,0.42,0.58,2008.8802379756269,54.67472519379781,0.0,10,-1,never,1.0
19,0.0,0.405,0.595,2020.7490224855849,56.50779749655444,0.0,10,-1,never,1.0
20,0.0,0.39,0.61,2022.4104968109496,56.840197046492165,0.0,10,-1,never,1.0
21,0.0,0.375,0.625,2024.6003703909332,57.335475759285835,0.0,10,-1,never,1.0
22,0.0,0.35,0.65,2028.3603793225348,58.544032224469326,0.0,10,-1,never,1.0
23,0.0,0.34,0.66,2030.0691343408762,59.60258456404793,0.0,10,-1,never,1.0
24,0.0,0.34,0.66,2030.0691343408762,59.60258456404793,0.0,10,-1,never,1.0
25,0.0,0.325,0.675,2030.2923666907373,59.91907314325893,0.0,10,-1,never,1.0
26,0.0,0.315,0.685,2030.168466919239,60.89085468877197,0.0,10,-1,never,1.0
27,0.0,0.295,0.705,2028.5625598318154,61.92065879771827,0.0,10,-1,never,1.0
28,0.0,0.275,0.725,2026.414681305739,62.6774259932571,0.0,10,-1,never,1.0
29,0.0,0.265,0.735,2023.2623289154353,63.51218295520026,0.0,10,-1,never,1.0
30,0.0,0.25,0.75,2016.7589565481067,64.71337181487397,0.0,10,-1,never,1.0
31,0.0,0.235,0.765,2005.2950658985221,66.3135951614326,0.0,10,-1,never,1.0
32,0.0,0.225,0.775,2003.713620976272,66.50794046512085,0.0,10,-1,never,1.0
33,0.0,0.21,0.79,1991.2301422934963,67.84337745435721,0.0,10,-1,never,1.0
34,0.0,0.205,0.795,1988.9154286592222,68.06613746926665,0.0,10,-1,never,1.0
35,0.0,0.195,0.805,1985.132148275959,68.4258604125599,0.0,10,-1,never,1.0
36,0.0,0.17,0.83,1966.248824536406,70.02096405169408,0.0,10,-1,never,1.0
37,0.0,0.165,0.835,1962.791236575111,70.28535871037809,0.0,10,-1,never,1.0
38,0.0,0.155,0.845,1954.9636373527896,70.85839230690429,0.0,10,-1,never,1.0
39,0.0,0.15,0.85,1954.1117818277323,70.92004675065522,0.0,10,-1,never,1.0
40,0.0,0.14,0.86,1938.680238814786,71.97381666402003,0.0,10,-1,never,1.0
41,0.0,0.12,0.88,1914.8795320490274,73.44513294468017,0.0,10,-1,never,1.0
42,0.0,0.115,0.885,1900.820250868874,74.2460201507411,0.0,10,-1,never,1.0
43,0.0,0.105,0.895,1893.4484799757424,74.649255155041,0.0,10,-1,never,1.0
44,0.0,0.1,0.9,1890.1035614134435,74.83130125552505,0.0,10,-1,never,1.0
45,0.0,0.09,0.91,1881.7717134498953,75.27681276841457,0.0,10,-1,never,1.0
46,0.0,0.09,0.91,1881.7717134498953,75.27681276841457,0.0,10,-1,never,1.0
47,0.0,0.09,0.91,1881.7717134498953,75.27681276841457,0.0,10,-1,never,1.0
48,0.0,0.09,0.91,1881.7717134498953,75.27681276841457,0.0,10,-1,never,1.0
49,0.0,0.085,0.915,1878.1216049866036,75.46473347243281,0.0,10,-1,never,1.0
50,0.0,0.08,0.92,1867.024997452529,76.03795801134521,0.0,10,-1,never,1.0
51,0.0,0.07,0.93,1857.1203059827308,76.52499118485608,0.0,10,-1,never,1.0
52,0.0,0.06,0.94,1833.518946699842,77.64226939957967,0.0,10,-1,never,1.0
53,0.0,0.06,0.94,1833.518946699842,77.64226939957967,0.0,10,-1,never,1.0
54,0.0,0.05,0.95,1815.8770637335074,78.44462475033953,0.0,10,-1,never,1.0
55,0.0,0.045,0.955,1803.9631020130241,78.95997348407477,0.0,10,-1,never,1.0
56,0.0,0.045,0.955,1803.9631020130241,78.95997348407477,0.0,10,-1,never,1.0
57,0.0,0.045,0.955,1803.9631020130241,78.95997348407477,0.0,10,-1,never,1.0
58,0.0,0.045,0.955,1803.9631020130241,78.95997348407477,0.0,10,-1,never,1.0
59,0.0,0.035,0.965,1787.4561419100407,79.6654667652829,0.0,10,-1,never,1.0
60,0.0,0.035,0.965,1787.4561419100407,79.6654667652829,0.0,10,-1,never,1.0
61,0.0,0.035,0.965,1787.4561419100407,79.6654667652829,0.0,10,-1,never,1.0
62,0.0,0.03,0.97,1782.6178979156964,79.8645798118074,0.0,10,-1,never,1.0
63,0.0,0.03,0.97,1782.6178979156964,79.8645798118074,0.0,10,-1,never,1.0
64,0.0,0.03,0.97,1782.6178979156964,79.8645798118074,0.0,10,-1,never,1.0
65,0.0,0.03,0.97,1782.6178979156964,79.8645798118074,0.0,10,-1,never,1.0
66,0.0,0.03,0.97,1782.6178979156964,79.8645798118074,0.0,10,-1,never,1.0
0,0.0,1.0,0.0,907.7542032015889,0.0,1.0,10,0,t=0,1.0
1,0.0,0.95,0.05,818.639288711059,5.3540924972871595,1.0,10,0,t=0,1.0
2,0.0,0.9,0.1,921.3798268489205,10.767567372882755,1.0,10,0,t=0,1.0
3,0.0,0.86,0.14,982.4807431723553,13.482482830639487,1.0,10,0,t=0,1.0
4,0.0,0.83,0.17,1071.7250337377443,17.229998384583162,1.0,10,0,t=0,1.0
5,0.0,0.78,0.22,1238.0729186870572,23.674196075066824,1.0,10,0,t=0,1.0
6,0.0,0.74,0.26,1373.43404887168,28.499517523440176,1.0,10,0,t=0,1.0
7,0.0,0.72,0.28,1410.703877257942,29.765262949330705,1.0,10,0,t=0,1.0
8,0.0,0.69,0.31,1501.7790507970503,32.76865101079194,1.0,10,0,t=0,1.0
9,0.0,0.69,0.31,1501.7790507970503,32.76865101079194,1.0,10,0,t=0,1.0
10,0.0,0.66,0.34,1586.5882421406852,35.44392043340643,1.0,10,0,t=0,1.0
11,0.0,0.63,0.37,1658.176076330746,37.62215483137675,1.0,10,0,t=0,1.0
12,0.0,0.63,0.37,1658.176076330746,37.62215483137675,1.0,10,0,t=0,1.0
13,0.0,0.63,0.37,1658.176076330746,37.62215483137675,1.0,10,0,t=0,1.0
14,0.0,0.63,0.37,1658.176076330746,37.62215483137675,1.0,10,0,t=0,1.0
15,0.0,0.63,0.37,1658.176076330746,37.62215483137675,1.0,10,0,t=0,1.0
0,0.0,1.0,0.0,907.7542032015889,0.0,0.0,10,10,t=10,1.0
1,0.0,0.95,0.05,818.639288711059,5.3540924972871595,0.0,10,10,t=10,1.0
2,0.0,0.9,0.1,921.3798268489205,10.767567372882755,0.0,10,10,t=10,1.0
3,0.0,0.86,0.14,982.4807431723553,13.482482830639487,0.0,10,10,t=10,1.0
4,0.0,0.83,0.17,1071.7250337377443,17.229998384583162,0.0,10,10,t=10,1.0
5,0.0,0.78,0.22,1238.0729186870572,23.674196075066824,0.0,10,10,t=10,1.0
6,0.0,0.74,0.26,1373.43404887168,28.499517523440176,0.0,10,10,t=10,1.0
7,0.0,0.72,0.28,1410.703877257942,29.765262949330705,0.0,10,10,t=10,1.0
8,0.0,0.69,0.31,1501.7790507970503,32.76865101079194,0.0,10,10,t=10,1.0
9,0.0,0.64,0.36,1678.0616614411174,38.21582756473505,0.0,10,10,t=10,1.0
10,0.0,0.61,0.39,1757.841509195324,40.807846072786106,1.0,10,10,t=10,1.0
11,0.0,0.61,0.39,1757.841509195324,40.807846072786106,1.0,10,10,t=10,1.0
12,0.0,0.61,0.39,1757.841509195324,40.807846072786106,1.0,10,10,t=10,1.0
13,0.0,0.61,0.39,1757.841509195324,40.807846072786106,1.0,10,10,t=10,1.0
14,0.0,0.61,0.39,1757.841509195324,40.807846072786106,1.0,10,10,t=10,1.0
0,0.0,1.0,0.0,907.7542032015889,0.0,0.0,10,20,t=20,1.0
1,0.0,0.95,0.05,818.639288711059,5.3540924972871595,0.0,10,20,t=20,1.0
2,0.0,0.9,0.1,921.3798268489205,10.767567372882755,0.0,10,20,t=20,1.0
3,0.0,0.86,0.14,982.4807431723553,13.482482830639487,0.0,10,20,t=20,1.0
4,0.0,0.83,0.17,1071.7250337377443,17.229998384583162,0.0,10,20,t=20,1.0
5,0.0,0.78,0.22,1238.0729186870572,23.674196075066824,0.0,10,20,t=20,1.0
6,0.0,0.74,0.26,1373.43404887168,28.499517523440176,0.0,10,20,t=20,1.0
7,0.0,0.72,0.28,1410.703877257942,29.765262949330705,0.0,10,20,t=20,1.0
8,0.0,0.69,0.31,1501.7790507970503,32.76865101079194,0.0,10,20,t=20,1.0
9,0.0,0.64,0.36,1678.0616614411174,38.21582756473505,0.0,10,20,t=20,1.0
10,0.0,0.61,0.39,1757.841509195324,40.807846072786106,0.0,10,20,t=20,1.0
11,0.0,0.585,0.415,1804.468600125226,42.512081332777505,0.0,10,20,t=20,1.0
12,0.0,0.57,0.43,1841.335712470293,43.99544424917129,0.0,10,20,t=20,1.0
13,0.0,0.545,0.455,1898.6936328134339,46.62427938134598,0.0,10,20,t=20,1.0
14,0.0,0.51,0.49,1947.9367575744454,49.420483926529414,0.0,10,20,t=20,1.0
15,0.0,0.485,0.515,1971.979440620219,51.11583966046672,0.0,10,20,t=20,1.0
16,0.0,0.455,0.545,1984.624089936186,52.15206323450575,0.0,10,20,t=20,1.0
17,0.0,0.44,0.56,1995.4031248719155,53.15754889991365,0.0,10,20,t=20,1.0
18,0.0,0.42,0.58,2008.8802379756269,54.67472519379781,0.0,10,20,t=20,1.0
19,0.0,0.405,0.595,2020.7490224855849,56.50779749655444,0.0,10,20,t=20,1.0
20,0.0,0.39,0.61,2022.4104968109496,56.840197046492165,1.0,10,20,t=20,1.0
21,0.0,0.39,0.61,2022.4104968109496,56.840197046492165,1.0,10,20,t=20,1.0
22,0.0,0.39,0.61,2022.4104968109496,56.840197046492165,1.0,10,20,t=20,1.0
23,0.0,0.39,0.61,2022.4104968109496,56.840197046492165,1.0,10,20,t=20,1.0
24,0.0,0.39,0.61,2022.4104968109496,56.840197046492165,1.0,10,20,t=20,1.0
0,0.0,1.0,0.0,907.7542032015889,0.0,0.0,10,40,t=40,1.0
1,0.0,0.95,0.05,818.639288711059,5.3540924972871595,0.0,10,40,t=40,1.0
2,0.0,0.9,0.1,921.3798268489205,10.767567372882755,0.0,10,40,t=40,1.0
3,0.0,0.86,0.14,982.4807431723553,13.482482830639487,0.0,10,40,t=40,1.0
4,0.0,0.83,0.17,1071.7250337377443,17.229998384583162,0.0,10,40,t=40,1.0
5,0.0,0.78,0.22,1238.0729186870572,23.674196075066824,0.0,10,40,t=40,1.0
6,0.0,0.74,0.26,1373.43404887168,28.499517523440176,0.0,10,40,t=40,1.0
7,0.0,0.72,0.28,1410.703877257942,29.765262949330705,0.0,10,40,t=40,1.0
8,0.0,0.69,0.31,1501.7790507970503,32.76865101079194,0.0,10,40,t=40,1.0
9,0.0,0.64,0.36,1678.0616614411174,38.21582756473505,0.0,10,40,t=40,1.0
10,0.0,0.61,0.39,1757.841509195324,40.807846072786106,0.0,10,40,t=40,1.0
11,0.0,0.585,0.415,1804.468600125226,42.512081332777505,0.0,10,40,t=40,1.0
12,0.0,0.57,0.43,1841.335712470293,43.99544424917129,0.0,10,40,t=40,1.0
13,0.0,0.545,0.455,1898.6936328134339,46.62427938134598,0.0,10,40,t=40,1.0
14,0.0,0.51,0.49,1947.9367575744454,49.420483926529414,0.0,10,40,t=40,1.0
15,0.0,0.485,0.515,1971.979440620219,51.11583966046672,0.0,10,40,t=40,1.0
16,0.0,0.455,0.545,1984.624089936186,52.15206323450575,0.0,10,40,t=40,1.0
17,0.0,0.44,0.56,1995.4031248719155,53.15754889991365,0.0,10,40,t=40,1.0
18,0.0,0.42,0.58,2008.8802379756269,54.67472519379781,0.0,10,40,t=40,1.0
19,0.0,0.405,0.595,2020.7490224855849,56.50779749655444,0.0,10,40,t=40,1.0
20,0.0,0.39,0.61,2022.4104968109496,56.840197046492165,0.0,10,40,t=40,1.0
21,0.0,0.375,0.625,2024.6003703909332,57.335475759285835,0.0,10,40,t=40,1.0
22,0.0,0.35,0.65,2028.3603793225348,58.544032224469326,0.0,10,40,t=40,1.0
23,0.0,0.34,0.66,2030.0691343408762,59.60258456404793,0.0,10,40,t=40,1.0
24,0.0,0.34,0.66,2030.0691343408762,59.60258456404793,0.0,10,40,t=40,1.0
25,0.0,0.325,0.675,2030.2923666907373,59.91907314325893,0.0,10,40,t=40,1.0
26,0.0,0.315,0.685,2030.168466919239,60.89085468877197,0.0,10,40,t=40,1.0
27,0.0,0.295,0.705,2028.5625598318154,61.92065879771827,0.0,10,40,t=40,1.0
28,0.0,0.275,0.725,2026.414681305739,62.6774259932571,0.0,10,40,t=40,1.0
29,0.0,0.265,0.735,2023.2623289154353,63.51218295520026,0.0,10,40,t=40,1.0
30,0.0,0.25,0.75,2016.7589565481067,64.71337181487397,0.0,10,40,t=40,1.0
31,0.0,0.235,0.765,2005.2950658985221,66.3135951614326,0.0,10,40,t=40,1.0
32,0.0,0.225,0.775,2003.713620976272,66.50794046512085,0.0,10,40,t=40,1.0
33,0.0,0.21,0.79,1991.2301422934963,67.84337745435721,0.0,10,40,t=40,1.0
34,0.0,0.205,0.795,1988.9154286592222,68.06613746926665,0.0,10,40,t=40,1.0
35,0.0,0.195,0.805,1985.132148275959,68.4258604125599,0.0,10,40,t=40,1.0
36,0.0,0.17,0.83,1966.248824536406,70.02096405169408,0.0,10,40,t=40,1.0
37,0.0,0.165,0.835,1962.791236575111,70.28535871037809,0.0,10,40,t=40,1.0
38,0.0,0.155,0.845,1954.9636373527896,70.85839230690429,0.0,10,40,t=40,1.0
39,0.0,0.15,0.85,1954.1117818277323,70.92004675065522,0.0,10,40,t=40,1.0
40,0.0,0.14,0.86,1938.680238814786,71.97381666402003,1.0,10,40,t=40,1.0
41,0.0,0.14,0.86,1938.680238814786,71.97381666402003,1.0,10,40,t=40,1.0
42,0.0,0.14,0.86,1938.680238814786,71.97381666402003,1.0,10,40,t=40,1.0
43,0.0,0.14,0.86,1938.680238814786,71.97381666402003,1.0,10,40,t=40,1.0
44,0.0,0.14,0.86,1938.680238814786,71.97381666402003,1.0,10,40,t=40,1.0
0,0.0,1.0,0.0,907.7542032015889,0.0,0.0,10,60,t=60,1.0
1,0.0,0.95,0.05,818.639288711059,5.3540924972871595,0.0,10,60,t=60,1.0
2,0.0,0.9,0.1,921.3798268489205,10.767567372882755,0.0,10,60,t=60,1.0
3,0.0,0.86,0.14,982.4807431723553,13.482482830639487,0.0,10,60,t=60,1.0
4,0.0,0.83,0.17,1071.7250337377443,17.229998384583162,0.0,10,60,t=60,1.0
5,0.0,0.78,0.22,1238.0729186870572,23.674196075066824,0.0,10,60,t=60,1.0
6,0.0,0.74,0.26,1373.43404887168,28.499517523440176,0.0,10,60,t=60,1.0
7,0.0,0.72,0.28,1410.703877257942,29.765262949330705,0.0,10,60,t=60,1.0
8,0.0,0.69,0.31,1501.7790507970503,32.76865101079194,0.0,10,60,t=60,1.0
9,0.0,0.64,0.36,1678.0616614411174,38.21582756473505,0.0,10,60,t=60,1.0
10,0.0,0.61,0.39,1757.841509195324,40.807846072786106,0.0,10,60,t=60,1.0
11,0.0,0.585,0.415,1804.468600125226,42.512081332777505,0.0,10,60,t=60,1.0
12,0.0,0.57,0.43,1841.335712470293,43.99544424917129,0.0,10,60,t=60,1.0
13,0.0,0.545,0.455,1898.6936328134339,46.62427938134598,0.0,10,60,t=60,1.0
14,0.0,0.51,0.49,1947.9367575744454,49.420483926529414,0.0,10,60,t=60,1.0
15,0.0,0.485,0.515,1971.979440620219,51.11583966046672,0.0,10,60,t=60,1.0
16,0.0,0.455,0.545,1984.624089936186,52.15206323450575,0.0,10,60,t=60,1.0
17,0.0,0.44,0.56,1995.4031248719155,53.15754889991365,0.0,10,60,t=60,1.0
18,0.0,0.42,0.58,2008.8802379756269,54.67472519379781,0.0,10,60,t=60,1.0
19,0.0,0.405,0.595,2020.7490224855849,56.50779749655444,0.0,10,60,t=60,1.0
20,0.0,0.39,0.61,2022.4104968109496,56.840197046492165,0.0,10,60,t=60,1.0
21,0.0,0.375,0.625,2024.6003703909332,57.335475759285835,0.0,10,60,t=60,1.0
22,0.0,0.35,0.65,2028.3603793225348,58.544032224469326,0.0,10,60,t=60,1.0
23,0.0,0.34,0.66,2030.0691343408762,59.60258456404793,0.0,10,60,t=60,1.0
24,0.0,0.34,0.66,2030.0691343408762,59.60258456404793,0.0,10,60,t=60,1.0
25,0.0,0.325,0.675,2030.2923666907373,59.91907314325893,0.0,10,60,t=60,1.0
26,0.0,0.315,0.685,2030.168466919239,60.89085468877197,0.0,10,60,t=60,1.0
27,0.0,0.295,0.705,2028.5625598318154,61.92065879771827,0.0,10,60,t=60,1.0
28,0.0,0.275,0.725,2026.414681305739,62.6774259932571,0.0,10,60,t=60,1.0
29,0.0,0.265,0.735,2023.2623289154353,63.51218295520026,0.0,10,60,t=60,1.0
30,0.0,0.25,0.75,2016.7589565481067,64.71337181487397,0.0,10,60,t=60,1.0
31,0.0,0.235,0.765,2005.2950658985221,66.3135951614326,0.0,10,60,t=60,1.0
32,0.0,0.225,0.775,2003.713620976272,66.50794046512085,0.0,10,60,t=60,1.0
33,0.0,0.21,0.79,1991.2301422934963,67.84337745435721,0.0,10,60,t=60,1.0
34,0.0,0.205,0.795,1988.9154286592222,68.06613746926665,0.0,10,60,t=60,1.0
35,0.0,0.195,0.805,1985.132148275959,68.4258604125599,0.0,10,60,t=60,1.0
36,0.0,0.17,0.83,1966.248824536406,70.02096405169408,0.0,10,60,t=60,1.0
37,0.0,0.165,0.835,1962.791236575111,70.28535871037809,0.0,10,60,t=60,1.0
38,0.0,0.155,0.845,1954.9636373527896,70.85839230690429,0.0,10,60,t=60,1.0
39,0.0,0.15,0.85,1954.1117818277323,70.92004675065522,0.0,10,60,t=60,1.0
40,0.0,0.14,0.86,1938.680238814786,71.97381666402003,0.0,10,60,t=60,1.0
41,0.0,0.12,0.88,1914.8795320490274,73.44513294468017,0.0,10,60,t=60,1.0
42,0.0,0.115,0.885,1900.820250868874,74.2460201507411,0.0,10,60,t=60,1.0
43,0.0,0.105,0.895,1893.4484799757424,74.649255155041,0.0,10,60,t=60,1.0
44,0.0,0.1,0.9,1890.1035614134435,74.83130125552505,0.0,10,60,t=60,1.0
45,0.0,0.09,0.91,1881.7717134498953,75.27681276841457,0.0,10,60,t=60,1.0
46,0.0,0.09,0.91,1881.7717134498953,75.27681276841457,0.0,10,60,t=60,1.0
47,0.0,0.09,0.91,1881.7717134498953,75.27681276841457,0.0,10,60,t=60,1.0
48,0.0,0.09,0.91,1881.7717134498953,75.27681276841457,0.0,10,60,t=60,1.0
49,0.0,0.085,0.915,1878.1216049866036,75.46473347243281,0.0,10,60,t=60,1.0
50,0.0,0.08,0.92,1867.024997452529,76.03795801134521,0.0,10,60,t=60,1.0
51,0.0,0.07,0.93,1857.1203059827308,76.52499118485608,0.0,10,60,t=60,1.0
52,0.0,0.06,0.94,1833.518946699842,77.64226939957967,0.0,10,60,t=60,1.0
53,0.0,0.06,0.94,1833.518946699842,77.64226939957967,0.0,10,60,t=60,1.0
54,0.0,0.05,0.95,1815.8770637335074,78.44462475033953,0.0,10,60,t=60,1.0
55,0.0,0.045,0.955,1803.9631020130241,78.95997348407477,0.0,10,60,t=60,1.0
56,0.0,0.045,0.955,1803.9631020130241,78.95997348407477,0.0,10,60,t=60,1.0
57,0.0,0.045,0.955,1803.9631020130241,78.95997348407477,0.0,10,60,t=60,1.0
58,0.0,0.045,0.955,1803.9631020130241,78.95997348407477,0.0,10,60,t=60,1.0
59,0.0,0.035,0.965,1787.4561419100407,79.6654667652829,0.0,10,60,t=60,1.0
60,0.0,0.035,0.965,1787.4561419100407,79.6654667652829,1.0,10,60,t=60,1.0
61,0.0,0.035,0.965,1787.4561419100407,79.6654667652829,1.0,10,60,t=60,1.0
62,0.0,0.035,0.965,1787.4561419100407,79.6654667652829,1.0,10,60,t=60,1.0
63,0.0,0.035,0.965,1787.4561419100407,79.6654667652829,1.0,10,60,t=60,1.0
0,0.0,1.0,0.0,907.7542032015889,0.0,0.0,10,80,t=80,1.0
1,0.0,0.95,0.05,818.639288711059,5.3540924972871595,0.0,10,80,t=80,1.0
2,0.0,0.9,0.1,921.3798268489205,10.767567372882755,0.0,10,80,t=80,1.0
3,0.0,0.86,0.14,982.4807431723553,13.482482830639487,0.0,10,80,t=80,1.0
4,0.0,0.83,0.17,1071.7250337377443,17.229998384583162,0.0,10,80,t=80,1.0
5,0.0,0.78,0.22,1238.0729186870572,23.674196075066824,0.0,10,80,t=80,1.0
6,0.0,0.74,0.26,1373.43404887168,28.499517523440176,0.0,10,80,t=80,1.0
