t,share_N,share_E,share_F,W,C_ext,run_id,regime
60,0.03,0.035,0.935,1820.9504403731726,79.56808488667949,32,primitive_baseline
61,0.03,0.035,0.935,1820.9504403731726,79.56808488667949,32,primitive_baseline
62,0.03,0.035,0.935,1820.9504403731726,79.56808488667949,32,primitive_baseline
0,0.0,0.94,0.06,992.9366901508414,7.368171494915139,32,safety_only
1,0.0,0.93,0.07,1001.7446937868309,7.888767562749566,32,safety_only
2,0.0,0.9,0.1,1052.916482708165,10.596970279363294,32,safety_only
3,0.0,0.855,0.145,1178.092583031923,16.43190158336966,32,safety_only
4,0.0,0.805,0.195,1311.7991370232683,22.12277325892805,32,safety_only
5,0.0,0.775,0.225,1410.0765429949606,26.045662649451188,32,safety_only
6,0.0,0.73,0.27,1518.7383671800526,30.143753643031687,32,safety_only
7,0.005,0.695,0.3,1608.430583541851,33.81862492261794,32,safety_only
8,0.005,0.66,0.335,1709.1785929008233,37.26675189874882,32,safety_only
9,0.005,0.635,0.36,1770.5713303691616,39.285633369742996,32,safety_only
10,0.005,0.61,0.385,1792.9195717260754,40.01001608861674,32,safety_only
11,0.01,0.605,0.385,1783.3783881989775,40.01001608861674,32,safety_only
12,0.015,0.6,0.385,1764.4555442685719,40.01001608861674,32,safety_only
13,0.02,0.595,0.385,1758.3816159892508,40.01001608861674,32,safety_only
14,0.02,0.595,0.385,1758.3816159892508,40.01001608861674,32,safety_only
0,0.0,0.94,0.06,856.7695070119105,6.805555648608143,33,primitive_baseline
1,0.0,0.94,0.06,859.2286906787847,6.9484403880502725,33,primitive_baseline
2,0.01,0.91,0.08,850.6976406832015,8.171596829124848,33,primitive_baseline
3,0.015,0.89,0.095,879.1227362685902,10.151681414162118,33,primitive_baseline
4,0.02,0.845,0.135,966.7525842088265,14.86401825657287,33,primitive_baseline
5,0.02,0.8,0.18,1056.7088382711363,18.683103119063624,33,primitive_baseline
6,0.025,0.75,0.225,1186.4199727985717,24.727326190228368,33,primitive_baseline
7,0.025,0.71,0.265,1323.3195485557599,29.720456751611835,33,primitive_baseline
8,0.025,0.675,0.3,1442.597883522573,33.89672967324192,33,primitive_baseline
9,0.025,0.63,0.345,1514.6773257195016,36.86767705875766,33,primitive_baseline
10,0.025,0.61,0.365,1543.4435171333441,38.24096619369377,33,primitive_baseline
11,0.025,0.57,0.405,1595.2595118469026,41.173031613882785,33,primitive_baseline
12,0.025,0.535,0.44,1638.0792687590265,44.45569897809709,33,primitive_baseline
13,0.025,0.5,0.475,1656.8267654573633,46.503269171131564,33,primitive_baseline
14,0.025,0.48,0.495,1663.8533407994453,47.53660883137409,33,primitive_baseline
15,0.025,0.455,0.52,1670.9164920966764,48.884866846494965,33,primitive_baseline
16,0.03,0.43,0.54,1655.721763937923,50.19938972395444,33,primitive_baseline
17,0.03,0.42,0.55,1656.9178235467991,50.95370230318073,33,primitive_baseline
18,0.03,0.4,0.57,1657.1511240946036,52.51838910684246,33,primitive_baseline
19,0.03,0.385,0.585,1654.2597330036697,53.952078315343115,33,primitive_baseline
20,0.03,0.355,0.615,1635.8110545591244,57.37828730517108,33,primitive_baseline
21,0.03,0.34,0.63,1633.1363202657844,57.72024476040054,33,primitive_baseline
22,0.03,0.31,0.66,1607.7002791880773,60.30228147200306,33,primitive_baseline
23,0.03,0.29,0.68,1597.464436033089,61.1512862341219,33,primitive_baseline
24,0.03,0.27,0.7,1574.4845929183011,62.82067596077804,33,primitive_baseline
25,0.03,0.255,0.715,1549.6774809966053,64.40403346142415,33,primitive_baseline
26,0.03,0.24,0.73,1538.3851722349668,65.06245264210578,33,primitive_baseline
27,0.03,0.24,0.73,1538.3851722349668,65.06245264210578,33,primitive_baseline
28,0.03,0.23,0.74,1518.8292024165144,66.12594277807796,33,primitive_baseline
29,0.035,0.21,0.755,1469.1367815791243,67.39641672675188,33,primitive_baseline
30,0.035,0.195,0.77,1448.2876960725887,68.3830705886389,33,primitive_baseline
31,0.035,0.185,0.78,1429.9858262796622,69.19807013104348,33,primitive_baseline
32,0.035,0.17,0.795,1413.6803143532475,69.90357924088192,33,primitive_baseline
33,0.035,0.16,0.805,1399.3707072350257,70.49855397920729,33,primitive_baseline
34,0.035,0.16,0.805,1399.3707072350257,70.49855397920729,33,primitive_baseline
35,0.035,0.15,0.815,1387.5053326576424,70.97670014218411,33,primitive_baseline
36,0.035,0.145,0.82,1384.5505474390784,71.0942389818052,33,primitive_baseline
37,0.035,0.14,0.825,1377.9289826722281,71.3553877711911,33,primitive_baseline
38,0.035,0.13,0.835,1353.95519915137,72.28094603036033,33,primitive_baseline
39,0.035,0.125,0.84,1350.073673529925,72.42775440301166,33,primitive_baseline
40,0.035,0.12,0.845,1330.3537674331772,73.16451352672638,33,primitive_baseline
41,0.035,0.12,0.845,1330.3537674331772,73.16451352672638,33,primitive_baseline
42,0.035,0.105,0.86,1281.200284775897,74.89023584817836,33,primitive_baseline
43,0.035,0.105,0.86,1281.200284775897,74.89023584817836,33,primitive_baseline
44,0.035,0.095,0.87,1241.3041465683539,76.21787195429751,33,primitive_baseline
45,0.035,0.08,0.885,1215.0907838234098,77.05778240096697,33,primitive_baseline
46,0.035,0.08,0.885,1215.0907838234098,77.05778240096697,33,primitive_baseline
47,0.035,0.075,0.89,1206.432828630695,77.32883858546997,33,primitive_baseline
48,0.035,0.075,0.89,1206.432828630695,77.32883858546997,33,primitive_baseline
49,0.035,0.07,0.895,1201.3248415883236,77.48756176588448,33,primitive_baseline
50,0.035,0.065,0.9,1198.5379376764859,77.57360715441767,33,primitive_baseline
51,0.035,0.055,0.91,1176.0783749467964,78.26632645063684,33,primitive_baseline
52,0.035,0.055,0.91,1176.0783749467964,78.26632645063684,33,primitive_baseline
53,0.035,0.055,0.91,1176.0783749467964,78.26632645063684,33,primitive_baseline
54,0.035,0.05,0.915,1170.2947238328793,78.44026348497194,33,primitive_baseline
55,0.035,0.045,0.92,1168.6363208986645,78.49068545838672,33,primitive_baseline
56,0.035,0.035,0.93,1147.5929673409596,79.11890808911437,33,primitive_baseline
57,0.035,0.035,0.93,1147.5929673409596,79.11890808911437,33,primitive_baseline
58,0.035,0.035,0.93,1147.5929673409596,79.11890808911437,33,primitive_baseline
59,0.035,0.035,0.93,1147.5929673409596,79.11890808911437,33,primitive_baseline
60,0.035,0.035,0.93,1147.5929673409596,79.11890808911437,33,primitive_baseline
0,0.0,0.94,0.06,856.7695070119105,6.805555648608143,33,safety_only
1,0.0,0.94,0.06,859.2286906787847,6.9484403880502725,33,safety_only
2,0.01,0.91,0.08,850.6976406832015,8.171596829124848,33,safety_only
3,0.015,0.89,0.095,879.1227362685902,10.151681414162118,33,safety_only
4,0.02,0.845,0.135,966.7525842088265,14.86401825657287,33,safety_only
5,0.02,0.8,0.18,1056.7088382711363,18.683103119063624,33,safety_only
6,0.025,0.75,0.225,1186.4199727985717,24.727326190228368,33,safety_only
7,0.025,0.71,0.265,1323.3195485557599,29.720456751611835,33,safety_only
8,0.03,0.705,0.265,1307.605500315157,29.720456751611835,33,safety_only
9,0.04,0.695,0.265,1302.1709984936515,29.720456751611835,33,safety_only
10,0.04,0.695,0.265,1302.1709984936515,29.720456751611835,33,safety_only
11,0.04,0.695,0.265,1302.1709984936515,29.720456751611835,33,safety_only
0,0.0,0.94,0.06,917.2303538827183,5.6384082439041014,34,primitive_baseline
1,0.005,0.925,0.07,936.582283585634,7.064445302165876,34,primitive_baseline
2,0.005,0.905,0.09,955.5379049412121,8.099086284044754,34,primitive_baseline
3,0.005,0.87,0.125,1005.8075570079046,10.568691032917801,34,primitive_baseline
4,0.015,0.82,0.165,1077.53846068854,14.363949052298793,34,primitive_baseline
5,0.015,0.785,0.2,1161.7973821408418,17.92594706768893,34,primitive_baseline
6,0.015,0.75,0.235,1282.637005723479,22.73573048530387,34,primitive_baseline
7,0.015,0.725,0.26,1337.3828748595183,24.806974842897496,34,primitive_baseline
8,0.015,0.685,0.3,1456.4130716332452,29.108778690160758,34,primitive_baseline
9,0.01,0.665,0.325,1506.5149412749154,30.707422256914924,34,primitive_baseline
10,0.015,0.625,0.36,1593.0857658257805,33.988730393375675,34,primitive_baseline
11,0.015,0.6,0.385,1669.203982229262,36.85583091204702,34,primitive_baseline
12,0.015,0.565,0.42,1734.545454552817,39.800304237325975,34,primitive_baseline
13,0.015,0.545,0.44,1755.6490159712662,40.90879806879002,34,primitive_baseline
14,0.015,0.52,0.465,1783.7219145554284,42.56500303239326,34,primitive_baseline
15,0.015,0.485,0.5,1825.0563935307412,45.627015685244515,34,primitive_baseline
16,0.015,0.47,0.515,1835.4699628948313,46.61937243299481,34,primitive_baseline
17,0.015,0.45,0.535,1851.3455788720753,48.49990370612553,34,primitive_baseline
18,0.015,0.425,0.56,1863.5828516514657,50.72463246280948,34,primitive_baseline
19,0.015,0.415,0.57,1867.6274433813783,52.10689690429113,34,primitive_baseline
20,0.015,0.4,0.585,1868.7222979506846,52.9867795903905,34,primitive_baseline
21,0.015,0.38,0.605,1868.7023632861928,53.87559015139646,34,primitive_baseline
22,0.015,0.365,0.62,1867.606550332151,54.729660105928815,34,primitive_baseline
23,0.02,0.35,0.63,1856.4538772733258,55.761589433456244,34,primitive_baseline
24,0.02,0.34,0.64,1855.7111509277922,55.9782583771196,34,primitive_baseline
25,0.02,0.33,0.65,1852.3796644340548,56.80862339353152,34,primitive_baseline
26,0.02,0.32,0.66,1849.6234561118727,57.35026231285981,34,primitive_baseline
27,0.02,0.305,0.675,1842.6439108968545,58.46255569289427,34,primitive_baseline
28,0.02,0.29,0.69,1836.6392110830998,59.258111387890224,34,primitive_baseline
29,0.02,0.27,0.71,1824.7292483662268,60.60286611845499,34,primitive_baseline
30,0.02,0.265,0.715,1822.76654383524,60.80075445484022,34,primitive_baseline
31,0.02,0.25,0.73,1817.842136583282,61.271786040568834,34,primitive_baseline
32,0.025,0.235,0.74,1801.1223432752565,61.66449355328206,34,primitive_baseline
33,0.02,0.215,0.765,1785.707188336702,63.78416298289081,34,primitive_baseline
34,0.02,0.2,0.78,1763.4392775917029,65.27399081022118,34,primitive_baseline
35,0.02,0.185,0.795,1748.9452993925436,66.14714924123581,34,primitive_baseline
36,0.02,0.18,0.8,1746.9610408051294,66.26432891876736,34,primitive_baseline
37,0.02,0.175,0.805,1744.9356294066397,66.38092114287835,34,primitive_baseline
38,0.02,0.175,0.805,1744.9356294066397,66.38092114287835,34,primitive_baseline
39,0.02,0.155,0.825,1728.1360439542025,67.3179272046567,34,primitive_baseline
40,0.02,0.15,0.83,1721.1904051600336,67.68685585498399,34,primitive_baseline
41,0.02,0.14,0.84,1708.0761168277154,68.36973081331138,34,primitive_baseline
42,0.02,0.125,0.855,1683.157982740513,69.59389431568631,34,primitive_baseline
43,0.02,0.12,0.86,1679.0336082488166,69.78789818747387,34,primitive_baseline
44,0.02,0.12,0.86,1679.0336082488166,69.78789818747387,34,primitive_baseline
45,0.02,0.105,0.875,1650.919513282018,71.04369639698119,34,primitive_baseline
46,0.02,0.105,0.875,1650.919513282018,71.04369639698119,34,primitive_baseline
47,0.02,0.095,0.885,1632.0731942932873,71.84880821917898,34,primitive_baseline
48,0.02,0.095,0.885,1632.0731942932873,71.84880821917898,34,primitive_baseline
49,0.02,0.085,0.895,1607.1503593791358,72.86445474400215,34,primitive_baseline
50,0.02,0.07,0.91,1598.1361529630667,73.22061141973028,34,primitive_baseline
51,0.02,0.065,0.915,1590.3767922947263,73.52502404898561,34,primitive_baseline
52,0.02,0.06,0.92,1584.6956870241895,73.74221286100008,34,primitive_baseline
53,0.02,0.06,0.92,1584.6956870241895,73.74221286100008,34,primitive_baseline
54,0.02,0.06,0.92,1584.6956870241895,73.74221286100008,34,primitive_baseline
55,0.02,0.055,0.925,1553.7043248344366,74.89412949866487,34,primitive_baseline
56,0.02,0.045,0.935,1507.6591163050741,76.52689233291673,34,primitive_baseline
57,0.02,0.045,0.935,1507.6591163050741,76.52689233291673,34,primitive_baseline
58,0.02,0.045,0.935,1507.6591163050741,76.52689233291673,34,primitive_baseline
59,0.02,0.04,0.94,1497.6020167004656,76.87013944924094,34,primitive_baseline
60,0.02,0.04,0.94,1497.6020167004656,76.87013944924094,34,primitive_baseline
61,0.02,0.04,0.94,1497.6020167004656,76.87013944924094,34,primitive_baseline
62,0.02,0.04,0.94,1497.6020167004656,76.87013944924094,34,primitive_baseline
63,0.02,0.035,0.945,1486.446912901948,77.24173186704574,34,primitive_baseline
64,0.02,0.035,0.945,1486.446912901948,77.24173186704574,34,primitive_baseline
65,0.02,0.035,0.945,1486.446912901948,77.24173186704574,34,primitive_baseline
66,0.02,0.025,0.955,1461.4842776738412,78.06211245693802,34,primitive_baseline
67,0.02,0.02,0.96,1419.977174782934,79.38506771627085,34,primitive_baseline
68,0.02,0.015,0.965,1414.3401891232338,79.55961150506118,34,primitive_baseline
69,0.02,0.015,0.965,1414.3401891232338,79.55961150506118,34,primitive_baseline
70,0.02,0.015,0.965,1414.3401891232338,79.55961150506118,34,primitive_baseline
71,0.02,0.01,0.97,1408.6363417632124,79.73527075121739,34,primitive_baseline
72,0.02,0.01,0.97,1408.6363417632124,79.73527075121739,34,primitive_baseline
73,0.025,0.005,0.97,1397.6425227799655,79.73527075121739,34,primitive_baseline
74,0.025,0.005,0.97,1397.6425227799655,79.73527075121739,34,primitive_baseline
75,0.025,0.005,0.97,1397.6425227799655,79.73527075121739,34,primitive_baseline
0,0.0,0.94,0.06,917.2303538827183,5.6384082439041014,34,safety_only
1,0.005,0.925,0.07,936.582283585634,7.064445302165876,34,safety_only
2,0.005,0.905,0.09,955.5379049412121,8.099086284044754,34,safety_only
3,0.005,0.87,0.125,1005.8075570079046,10.568691032917801,34,safety_only
4,0.015,0.82,0.165,1077.53846068854,14.363949052298793,34,safety_only
5,0.015,0.785,0.2,1161.7973821408418,17.92594706768893,34,safety_only
6,0.015,0.75,0.235,1282.637005723479,22.73573048530387,34,safety_only
7,0.015,0.725,0.26,1337.3828748595183,24.806974842897496,34,safety_only
8,0.015,0.685,0.3,1456.4130716332452,29.108778690160758,34,safety_only
9,0.01,0.665,0.325,1506.5149412749154,30.707422256914924,34,safety_only
10,0.015,0.66,0.325,1495.7486062872727,30.707422256914924,34,safety_only
11,0.02,0.655,0.325,1488.4749549324818,30.707422256914924,34,safety_only
12,0.025,0.65,0.325,1481.9253588962185,30.707422256914924,34,safety_only
13,0.025,0.62,0.355,1541.1196999248257,32.71344916162853,34,safety_only
14,0.025,0.62,0.355,1541.1196999248257,32.71344916162853,34,safety_only
15,0.03,0.615,0.355,1532.753088246337,32.71344916162853,34,safety_only
16,0.03,0.615,0.355,1532.753088246337,32.71344916162853,34,safety_only
17,0.03,0.615,0.355,1532.753088246337,32.71344916162853,34,safety_only
0,0.0,0.94,0.06,871.8266439137793,5.017958626593637,35,primitive_baseline
1,0.0,0.935,0.065,881.1917002304614,5.692729079016623,35,primitive_baseline
2,0.005,0.935,0.06,864.5816396565662,5.12863245347928,35,primitive_baseline
3,0.005,0.935,0.06,857.4175705885069,4.5029356016416004,35,primitive_baseline
4,0.02,0.92,0.06,835.3683007595102,4.5029356016416004,35,primitive_baseline
5,0.03,0.91,0.06,827.2303078573244,4.5029356016416004,35,primitive_baseline
6,0.04,0.905,0.055,788.1334727821934,3.6754435945710755,35,primitive_baseline
7,0.045,0.9,0.055,744.1993977463442,3.6754435945710755,35,primitive_baseline
8,0.05,0.895,0.055,739.2787383779971,3.6754435945710755,35,primitive_baseline
9,0.06,0.885,0.055,727.4521643860464,3.6754435945710755,35,primitive_baseline
10,0.07,0.875,0.055,709.3027948744932,3.6754435945710755,35,primitive_baseline
0,0.0,0.94,0.06,871.8266439137793,5.017958626593637,35,safety_only
1,0.0,0.935,0.065,881.1917002304614,5.692729079016623,35,safety_only
2,0.005,0.935,0.06,864.5816396565662,5.12863245347928,35,safety_only
3,0.005,0.935,0.06,857.4175705885069,4.5029356016416004,35,safety_only
4,0.02,0.92,0.06,835.3683007595102,4.5029356016416004,35,safety_only
5,0.03,0.91,0.06,827.2303078573244,4.5029356016416004,35,safety_only
6,0.04,0.905,0.055,788.1334727821934,3.6754435945710755,35,safety_only
7,0.045,0.9,0.055,744.1993977463442,3.6754435945710755,35,safety_only
8,0.05,0.895,0.055,739.2787383779971,3.6754435945710755,35,safety_only
9,0.06,0.885,0.055,727.4521643860464,3.6754435945710755,35,safety_only
10,0.07,0.875,0.055,709.3027948744932,3.6754435945710755,35,safety_only
